GameName,Price,Rating,UserCounts,ConsoleCounts,CostCategory
Fantastic 4,37,3.8399999999999999,126,126,Average
Fantastic Journey,38,3.3999999999999999,21,21,Average
Fantastic Night Dreams: Cotton,43,3.9199999999999999,60,60,Average
Fantastic Voyage,33,4.2800000000000002,21,21,Average
Fantasy Manager: The Computer Game,43,4,22,22,Average
Fantasy Wars,34,3.6099999999999999,23,23,Average
Fantasy World Dizzy,33,4.0499999999999998,96,96,Average
Fantasy Zone: The Maze,44,4.54,28,28,Average
Fantazia,37,4,21,21,Average
Far Cry 3,39,3.75,21,21,Average
Far Cry: Instincts,42,3.0800000000000001,21,21,Average
Far Cry: Instincts - Evolution,38,3.7999999999999998,20,20,Average
Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den,43,4.2800000000000002,23,23,Average
Far the Earth no Jakoutei: Neo Metal Fantasy,36,3.6099999999999999,20,20,Average
Faria: A World of Mystery and Danger,42,3.1800000000000002,21,21,Average
Farland Saga,40,2.8599999999999999,23,23,Average
Farland Story,43,4.2400000000000002,44,44,Average
Fashion,31,4.21,19,19,Average
Fashion Gambler,41,3.48,20,20,Average
Fast Break,42,4.6200000000000001,18,18,Average
Fast Draw Showdown v1.3,42,4.1600000000000001,21,21,Average
Fast Eddie,44,4.6299999999999999,24,24,Average
Fast Food,41,3.4100000000000001,78,78,Average
Fast Food Dizzy,43,2.5800000000000001,24,24,Average
Faster Than Speed,43,3.75,24,24,Average
Fastest Lap,40,3.5,23,23,Average
Fatal Fury,31,3.7999999999999998,25,25,Average
Fatal Fury 2,31,4.2800000000000002,19,19,Average
Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai,33,4.3499999999999996,23,23,Average
Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai,33,3.3399999999999999,44,44,Average
Fatal Fury 3: Road to the Final Victory!,42,3.7000000000000002,22,22,Average
Fatal Fury Special,37,3.6600000000000001,48,48,Average
Fatal Fury Special / Garou Densetsu Special,41,4.3399999999999999,34,34,Average
Fatal Labyrinth,36,4.7000000000000002,20,20,Average
Fatal Run,35,4.1600000000000001,21,21,Average
Fatale,41,4,25,25,Average
Fate of the World,42,3.1000000000000001,23,23,Average
Fate: Gates of Dawn,32,3.8300000000000001,36,36,Average
Fatsy Gambler,44,3.1499999999999999,15,15,Average
Fatty Bear's Birthday Surprise,30,4.0499999999999998,44,44,Average
Fatty Bear's Fun Pack,37,3.2400000000000002,46,46,Average
Faxanadu,41,3.96,21,21,Average
FC Instincts Predator,43,4,26,26,Average
Fear Effect,35,3.48,23,23,Average
Fear Effect 2: Retro Helix,41,3.7000000000000002,21,21,Average
Fears,33,2.6899999999999999,22,22,Average
Feeble Files,43,4.0499999999999998,38,38,Average
Feedback,43,3.0600000000000001,21,21,Average
Feeding Frenzy,40,3.3399999999999999,24,24,Average
Feeding Frenzy 2,37,3.6800000000000002,26,26,Average
Felix in the Factory,32,4.21,26,26,Average
Fellowship of the Ring,35,4,19,19,Average
Feng Shen Bang,34,3.5699999999999998,20,20,Average
Fenix,38,3.3399999999999999,21,21,Average
Fernando Martin Executive,44,3.7000000000000002,18,18,Average
Ferrari - Grand Prix Challenge,33,3.4900000000000002,18,18,Average
Ferrari F335 2: International Course Edition Twin,37,3.1000000000000001,19,19,Average
Ferrari F335 Challenge,43,4.1600000000000001,23,23,Average
Ferrari F355 Challenge,40,3.9700000000000002,21,21,Average
Ferrari Formula One,38,3.9199999999999999,34,34,Average
Fetiche Maya,41,3.6600000000000001,40,40,Average
Fever Pitch Soccer,42,3.5499999999999998,16,16,Average
Fever Soccer,33,3.8700000000000001,21,21,Average
Field Commander,39,4.5199999999999996,13,13,Average
Field Day,42,4.2199999999999998,22,22,Average
Field of Fire,39,4.0599999999999996,54,54,Average
Fields of Glory,36,4.4400000000000004,21,21,Average
Fiendish Freddy's Big Top O' Fun,40,3.4399999999999999,100,100,Average
FIFA,44,3.54,20,20,Average
FIFA 08,35,4.5999999999999996,22,22,Average
FIFA 10,39,3.2799999999999998,23,23,Average
FIFA 2000: Major League Soccer,44,3.8199999999999998,24,24,Average
FIFA 2002,36,3.52,20,20,Average
FIFA 2004,34,4.46,44,44,Average
FIFA 2005,39,3.4399999999999999,34,34,Average
FIFA 6,43,4,54,54,Average
FIFA 64,38,3.8599999999999999,19,19,Average
FIFA 7,34,3.71,60,60,Average
FIFA 97,37,4.3200000000000003,44,44,Average
FIFA 97: Gold Edition,31,3.5499999999999998,16,16,Average
FIFA International Soccer,43,3.6600000000000001,80,80,Average
FIFA Soccer 11,43,3.9399999999999999,20,20,Average
FIFA Soccer 13,39,4.2300000000000004,23,23,Average
FIFA Soccer 13 Early Access,44,4.1600000000000001,21,21,Average
FIFA Soccer 2004,33,3.54,16,16,Average
FIFA Soccer 2005,40,3.75,20,20,Average
FIFA Soccer 96,40,3.5699999999999998,19,19,Average
FIFA Street,40,3.9300000000000002,36,36,Average
FIFA Street 3,40,2.71,21,21,Average
FIFA World Cup: Germany 2006,39,4.4699999999999998,63,63,Average
Fight Night Round 2,37,3.8900000000000001,44,44,Average
Fight Night Round 3,37,4.0599999999999996,36,36,Average
Fighter & Attacker,36,4.4199999999999999,21,21,Average
Fighter Pilot,43,3.96,88,88,Average
Fighters Destiny,34,4,20,20,Average
Fighter's History Dynamite,43,5,46,46,Average
Fighters' Impact,42,3.75,23,23,Average
Fighters' Impact A,42,3.1000000000000001,21,21,Average
Fighter's Megamix,41,4.0499999999999998,24,24,Average
Fighters Swords,43,3.2200000000000002,24,24,Average
Fightin' Spirit,38,3.1800000000000002,23,23,Average
Fighting Force 2,39,3.6800000000000002,52,52,Average
Fighting Golf,33,4.1500000000000004,22,22,Average
Fighting Hawk,40,3.6200000000000001,21,21,Average
Fighting Masters,41,3.3799999999999999,19,19,Average
Fighting Road,44,4,17,17,Average
Fighting Soccer,41,3.3999999999999999,100,100,Average
Filetto,37,3.5,20,20,Average
Final Assault,33,4.7000000000000002,23,23,Average
Final Blow,41,3.4300000000000002,64,64,Average
Final Conflict,42,3.6800000000000002,46,46,Average
Final Fight,42,4.21,25,25,Average
Final Fight 2,34,4.3200000000000003,15,15,Average
Final Fight: DblImpact,44,3.2400000000000002,23,23,Average
Final Furlong 2,37,3.46,18,18,Average
Final Justice,41,3.2400000000000002,21,21,Average
Final Lap 3,36,4.2000000000000002,23,23,Average
Final Legacy,37,3.8700000000000001,20,20,Average
Final Soldier,42,3.8399999999999999,20,20,Average
Final Star Force,41,2.5,22,22,Average
Final Tetris,39,4,24,24,Average
Final Zone,42,3.4100000000000001,22,22,Average
Final Zone 2,39,4.3099999999999996,21,21,Average
Fire and Forget,36,2.71,84,84,Average
Fire and Forget 2: The Death Convoy,38,4,105,105,Average
Fire Barrel,30,4.4000000000000004,22,22,Average
Fire Battle,30,3.46,20,20,Average
Fire Brigade,40,4.2599999999999998,48,48,Average
Fire Emblem Gaiden,40,3.5299999999999998,23,23,Average
Fire Emblem: Fuuin no Tsurugi,37,3.8399999999999999,20,20,Average
Fire Emblem: Monsho no Nazo,42,3.75,18,18,Average
Fire Emblem: Path of Radiance,42,2.7799999999999998,23,23,Average
Fire Emblem: Seisen no Keifu,34,3.3399999999999999,22,22,Average
Fire Emblem: The Sacred Stones,33,4,20,20,Average
Fire Fighter,37,3.75,50,50,Average
Fire Hawk,38.5,3.75,55,55,Average
Fire King,32,3.75,23,23,Average
Fire Mustang,41,3.75,21,21,Average
Fire Power 2000,37,3.8999999999999999,22,22,Average
Fire Pro Wrestling,40,4.0899999999999999,32,32,Average
Fire Pro Wrestling G,44,3.6600000000000001,23,23,Average
Fire Rescue,33,4.1600000000000001,23,23,Average
Fire Track,39,4.1600000000000001,20,20,Average
Fire Trap,37,3.6200000000000001,48,48,Average
Fire Truck / Smokey Joe,42,3.7000000000000002,23,23,Average
Fireball,42,4.2300000000000004,27,27,Average
Fireblade,44,4.2199999999999998,66,66,Average
Firelord,41,3.5699999999999998,32,32,Average
FireTrap,41,4.1200000000000001,50,50,Average
Firo & Klawd,33,4,21,21,Average
First Mile,42,4.5,23,23,Average
First Samurai,40,4.4699999999999998,42,42,Average
Fish,34,4.0899999999999999,50,50,Average
Fish Files,42,3.4100000000000001,17,17,Average
Fish Fillets,38,3.8199999999999998,21,21,Average
Fish Fillets 2,37,4.2300000000000004,25,25,Average
Fish Tycoon,38,3.75,25,25,Average
Fish!,39,4.3799999999999999,36,36,Average
Fisherman's Bait - A Bass Challenge,42,3.3399999999999999,22,22,Average
Fisherman's Bait - Marlin Challenge,44,4.7999999999999998,23,23,Average
Fisherman's Bait 2 - A Bass Challenge,37,2.5800000000000001,15,15,Average
Fisher-Price: I Can Remember,44,3.6600000000000001,22,22,Average
Fisher-Price: Perfect Fit,37,4.3399999999999999,24,24,Average
Fishing Derby,39,3.75,21,21,Average
Fishing Maniac 3,42,3.9100000000000001,18,18,Average
Fist II: The Legend Continues,44,4.1200000000000001,58,58,Average
Fist of the North Star,43,4.1200000000000001,16,16,Average
Five a Side Soccer,38,4.7599999999999998,34,34,Average
Five Clown,34,4.5,25,25,Average
Five Star Games,43,4.6200000000000001,25,25,Average
Flak Attack,37,4,21,21,Average
Flame Gunner,33,3.8399999999999999,22,22,Average
Flames of Freedom,32,4.1600000000000001,40,40,Average
Flash Koibito-kun,44,4.6900000000000004,23,23,Average
Flashback,41.5,4.165,120,120,Average
Flashback: The Quest for Identity,42,2.8900000000000001,26,26,Average
Flashgal,40,4.3399999999999999,20,20,Average
FlatOut,39,4.0999999999999996,58,58,Average
FlatOut UC,33,3.1800000000000002,21,21,Average
Flight of the Amazon Queen,37,4.0899999999999999,52,52,Average
Flight Simulator 2,30,4.79,88,88,Average
Flimbo's Quest,36,4.2599999999999998,51,51,Average
Flintstones: The Surprise at Dinosaur Peak,41,3.3399999999999999,16,16,Average
Flintstones: Yabba Dabba Doo,42,3.8900000000000001,19,19,Average
Flip Maze,33,4.0499999999999998,19,19,Average
FlipOut,39,4.2400000000000002,24,24,Average
Flock!,37,3.04,22,22,Average
Floigan Brothers: Episode 1,43,2.3599999999999999,26,26,Average
Flower,43,3,23,23,Average
Floyd of the Jungle,42,3.1600000000000001,52,52,Average
Fly Harder,43,5,21,21,Average
Flyball,38,4.54,21,21,Average
Flyin' High Data Disk 2,39,4.3200000000000003,20,20,Average
Flyin' High Data Disks,44,4,22,22,Average
Flying Ball,42,3.6400000000000001,24,24,Average
Flying Power Disk,36,4.0899999999999999,17,17,Average
Flying Tiger,40,3.4300000000000002,20,20,Average
Fooblitzky,38,4,42,42,Average
Food Fight,37.5,3.9700000000000002,43,43,Average
Fool's Errand,30,4.2800000000000002,52,52,Average
Football Director,30,4.4000000000000004,69,69,Average
Football Frenzy,42,4.4000000000000004,46,46,Average
Football Glory,44,4.1200000000000001,21,21,Average
Football League Manager,42,4.2800000000000002,21,21,Average
Football Limited,37,3.9300000000000002,24,24,Average
Football Manager,41,3.8599999999999999,132,132,Average
Football Manager 2,39,3.9700000000000002,88,88,Average
Football Manager 2006,42,3.5699999999999998,20,20,Average
Football Manager 2012,37,3.6800000000000002,18,18,Average
Football!,43,3.1600000000000001,21,21,Average
Force 21,37,4.2599999999999998,15,15,Average
Ford Bold Moves Street Racing,41,4.4000000000000004,30,30,Average
Ford Racing 2,39,3.3399999999999999,44,44,Average
Ford Racing 3,42,3.5,48,48,Average
Ford Vs. Chevy,38,3.6099999999999999,44,44,Average
Foreign Legion: Buckets of Blood,43,3.8900000000000001,17,17,Average
Foreman for Real,39,4.4900000000000002,42,42,Average
Forgotten Realms: Demon Stone,39,3.8399999999999999,42,42,Average
Forgotten Worlds,39,3.5699999999999998,15,15,Average
Formation Z,39,3.1600000000000001,66,66,Average
Formula 1,39,3.6400000000000001,42,42,Average
Formula 1 '98,37,4.2800000000000002,19,19,Average
Formula 1 Championship Edition,40,4.4699999999999998,23,23,Average
Formula 1 Sensation,42,4.5700000000000003,22,22,Average
Formula 1 Simulator,34,4.4400000000000004,92,92,Average
Formula 1 World Championship: Beyond the Limit,41,3.3799999999999999,19,19,Average
Formula One 2001,37,3.4100000000000001,20,20,Average
Formula One 99,36,4.2699999999999996,18,18,Average
Formula One Arcade,38,4.5300000000000002,23,23,Average
Forsaken,35,4.1399999999999997,23,23,Average
Fort Apocalypse,44,3.9399999999999999,54,54,Average
Forte Card,40,2.8599999999999999,26,26,Average
Fortified Zone,41,4.5,21,21,Average
Fortune I,43,3.9300000000000002,17,17,Average
Forza Motorsport 3,31,3.9399999999999999,23,23,Average
Fourth Protocol,44,3.5,20,20,Average
Fowl Space,40,4,26,26,Average
Fracas,42,3.9399999999999999,22,22,Average
Fracture,42,4,30,30,Average
Frank Thomas Big Hurt Baseball,39,3.9399999999999999,16,16,Average
Frank Thomas' Big Hurt Baseball,38,3.9399999999999999,24,24,Average
Frankie Goes to Hollywood,44,3.3399999999999999,46,46,Average
Franko: The Crazy Revenge,42,4.2800000000000002,18,18,Average
Frantic Freddy,36,4.1600000000000001,24,24,Average
Frantix,41,3.8900000000000001,26,26,Average
Fray: Shugyou Hen,33,3.6099999999999999,23,23,Average
Freak Out: Extreme Freeride,43,3.5299999999999998,21,21,Average
Freaky Flyers,34,3.7000000000000002,69,69,Average
Fred,36,4.0499999999999998,66,66,Average
Freddi Fish: The Case of the Missing Kelp Seeds,42,3.3399999999999999,16,16,Average
Free Climbing,44,3.5699999999999998,36,36,Average
Free Kick,36,3.5299999999999998,23,23,Average
Freedom Fighters,39,3.5,94,94,Average
Freedom Force,32,3.2799999999999998,21,21,Average
Freedom Force vs. the Third Reich,44,3.8900000000000001,18,18,Average
Freedom: Rebels in the Darkness,39,3.96,60,60,Average
Freekstyle,38,4,21,21,Average
Freestyle MetalX,34,3.3399999999999999,66,66,Average
Freez' Bees,38,4.0899999999999999,26,26,Average
Freeze,42,3.1200000000000001,25,25,Average
Frenetic,43,4.0599999999999996,44,44,Average
Friday the 13th,44,4.2000000000000002,57,57,Average
Fright Night,38.5,3.6299999999999999,41,41,Average
Frightmare,36,4.1200000000000001,54,54,Average
Frog & Spiders,30,3.96,15,15,Average
Frog Feast,41,4.0999999999999996,80,80,Average
Froggee,38,3.75,25,25,Average
Frogger,38,4.5599999999999996,375,375,Average
Frogger 2 - Swampy's Revenge,35,4.1600000000000001,27,27,Average
Frogger 2: Three Deep,40,3.75,66,66,Average
Frogger Advance: The Great Quest,41,3.5699999999999998,29,29,Average
Frogger: Ancient Shadow,41,3.75,78,78,Average
Frogger's Adventures: The Rescue,39,4.2599999999999998,25,25,Average
Frogger's Journey: The Forgotten Relic,43,3.5699999999999998,26,26,Average
Front Mission Evolved,44,4.3499999999999996,42,42,Average
Frontlines:Fuel of War,38,4.1500000000000004,15,15,Average
Frost Byte,44,3.7000000000000002,84,84,Average
Frozen Synapse: Soundtrack,38,3.3399999999999999,22,22,Average
Fruit Bonus 2005,39,3.25,24,24,Average
Fruit Bonus 2006 Special Edition,37,3.6400000000000001,18,18,Average
Fruit Bonus 2nd Generation,44,4.7699999999999996,22,22,Average
Fruit Cocktail,41,3.7000000000000002,23,23,Average
Fruits & Bunny,37,3,20,20,Average
Full Contact,44,3.0800000000000001,26,26,Average
Full House Poker,44,4.3499999999999996,23,23,Average
Full Throttle,42,4.0499999999999998,34,34,Average
Fun River,43,4.1299999999999999,24,24,Average
Fun School 3 for the Under 5s,41,3.6400000000000001,72,72,Average
Fun School 3: for 5 to 7 Year Olds,40,3.5,60,60,Average
Fun School 4: for 5 to 7 Year Olds,39,2.7799999999999998,104,104,Average
Funky Bee,35,2.75,23,23,Average
Funky Fish,43,3.3999999999999999,36,36,Average
Funky Mouse,44,4,28,28,Average
FunTown Mahjong,38,4.0999999999999996,23,23,Average
Fur Fighters,39,4.5300000000000002,44,44,Average
Fury of the Furries,33,2.9199999999999999,24,24,Average
Fuse,43,3.9199999999999999,26,26,Average
Fushigi no Dungeon Fuurai no Shiren 2: Oni Shuurai! Shiren Jou,33,3.8399999999999999,21,21,Average
Futurama,34,4.1600000000000001,38,38,Average
Future Spy,34,4.1600000000000001,22,22,Average
Future Wars,42,4.2300000000000004,66,66,Average
Fu'un Super Tag Battle,42,4.3399999999999999,24,24,Average
Fuuun Shaolin Kyo: Ankoku no Maou,42,4.0700000000000003,22,22,Average
F-X,35,4.7000000000000002,21,21,Average
F-Zero,34,4.54,40,40,Average
F-Zero GX,39,4.5999999999999996,22,22,Average
G Vector,30,4.2800000000000002,21,21,Average
G.E.A.,39,2.8599999999999999,23,23,Average
G.I. Joe,41,4,22,22,Average
G.I. JOE (PAL),38,2.8199999999999998,29,29,Average
G.I. Joe: Cobra Strike,43,3.1600000000000001,30,30,Average
G.U.T.Z.,40,4.0499999999999998,48,48,Average
Gaiapolis,35,3.4399999999999999,22,22,Average
Gaiares,36,3.7200000000000002,22,22,Average
Gain Ground,41,3.8199999999999998,54,54,Average
Galactic Attack,44,4.2800000000000002,72,72,Average
Galactic Conqueror,43,3.75,69,69,Average
Galactic Empire,43,3.5499999999999998,38,38,Average
Galactic Plague,41,3.9300000000000002,17,17,Average
Galactic Warriors,35,4.3799999999999999,22,22,Average
Galaga,33,4.0899999999999999,88,88,Average
Galaga 3,32,4.0599999999999996,42,42,Average
Galaga '91,38,4.1600000000000001,22,22,Average
Galaga Legions DX,38,2.8599999999999999,22,22,Average
Galaga: Destination Earth,38,2.6400000000000001,22,22,Average
Galatea,41,3.7000000000000002,18,18,Average
Galaxi,43,3.8900000000000001,26,26,Average
Galaxia,30,3.7200000000000002,28,28,Average
Galaxian,41,4.2599999999999998,171,171,Average
Galaxian Part X,42,3.8900000000000001,19,19,Average
Galaxy 5000: Racing in the 51st Century,37,3.5699999999999998,23,23,Average
Galaxy Force,40,4.1600000000000001,32,32,Average
Galaxy Fräulein Yuna,44,4.25,21,21,Average
Galaxy Ranger,37,4.1600000000000001,44,44,Average
Galerians,40,4.04,24,24,Average
Galidor: Defenders of the Outer Dimension,36,3.8900000000000001,22,22,Average
Gallag,43,3.1600000000000001,19,19,Average
Gallagher's Gallery v2.2,36,4.6200000000000001,20,20,Average
Gallop - Armed Police Unit,34,4.4100000000000001,24,24,Average
Gallop Racer,31,3.75,22,22,Average
Gallop Racer 2,35,3.8100000000000001,23,23,Average
Galmedes,40,3.3399999999999999,22,22,Average
Gals Ds - Three Dealers Casino House,37,3.9300000000000002,21,21,Average
Game Box Serie Corridas,32,3.6200000000000001,17,17,Average
Game Box Série Esportes,34,3.7000000000000002,16,16,Average
Game Box Série Lutas,43,3.3999999999999999,21,21,Average
Game of Life,34,4,23,23,Average
Game Set & Match,43,3.9700000000000002,21,21,Average
Game Tengoku: The Game Paradise,42,3.96,21,21,Average
GamePack (VIC-20 Demo),34,2.7599999999999998,19,19,Average
Gamera 2000,41,3.7999999999999998,17,17,Average
Games '92 - España,42,3,44,44,Average
Gamma-Attack,35,3.5,22,22,Average
Gamshara,41,4.1299999999999999,20,20,Average
Ganbare Goemon 2: Kiteretsu Shogun Magginesu,43,3.75,38,38,Average
Ganbare Goemon 3: Shishijyuurokubei no Karakuri Manji Katame,44,5,26,26,Average
Ganbare Goemon Gaiden: Kieta Ougon Kiseru,35,4,15,15,Average
Ganbare Goemon: Kuru Nara Koi! Ayashi Geikka no Kuroi Kage,42,3.6400000000000001,24,24,Average
Ganbare Goemon: Mononoke Douchuu Tobidase Nabe-Bugyou,39,3.2200000000000002,20,20,Average
Ganbare Goemon: Tengu-to no Gyuakushu,38,3.7200000000000002,19,19,Average
Ganbare! Nippon! Olympics 2000,40,3.5299999999999998,21,21,Average
Gang Busters,41,3.9199999999999999,13,13,Average
Gang Hunter,41,3.52,21,21,Average
Gangster Alley,35,3.8100000000000001,22,22,Average
Gangster Town,40,4.1399999999999997,21,21,Average
Gangsters,44,3.7200000000000002,22,22,Average
Gaplus,44,3.04,20,20,Average
Gardia,44,3.7000000000000002,23,23,Average
Garfield Labyrinth,43,3.2599999999999998,36,36,Average
Garfield: The Search for Pooky,41,4.2300000000000004,35,35,Average
Garou - Mark of the Wolves,41,3.5,36,36,Average
GAROU MOW,40,4.2800000000000002,22,22,Average
Garuka,41,3.2400000000000002,21,21,Average
