GameName,Price,Rating,UserCounts,ConsoleCounts
FIFA Soccer 11,43,3.9399999999999999,20,20
FIFA Soccer 13,39,4.2300000000000004,23,23
FIFA Soccer 13 Early Access,44,4.1600000000000001,21,21
FIFA Soccer 2002,46,3.96,18,18
FIFA Soccer 2003,47,3.8399999999999999,21,21
FIFA Soccer 2004,33,3.54,16,16
FIFA Soccer 2005,40,3.75,20,20
FIFA Soccer 96,40,3.5699999999999998,19,19
FIFA Soccer '96,49,3.9300000000000002,20,20
FIFA Street,40,3.9300000000000002,36,36
FIFA Street 2,54,3.4700000000000002,69,69
FIFA Street 3,40,2.71,21,21
FIFA World Cup: Germany 2006,39,4.4699999999999998,63,63
Fifth Quadrant,47,4.0499999999999998,24,24
Fifty Mission Crush,47,3.1800000000000002,23,23
Fight Club,51,3.4500000000000002,25,25
Fight Fever,46,3.3399999999999999,25,25
Fight For Life,51,3.5699999999999998,21,21
Fight Night,29,4.4199999999999999,63,63
Fight Night 2004,45,4.2800000000000002,19,19
FIGHT NIGHT CHAMPION,48,3.8900000000000001,17,17
Fight Night Round 2,37,3.8900000000000001,44,44
Fight Night Round 3,37,4.0599999999999996,36,36
Fight Night Round 4,48,4.1600000000000001,21,21
Fighter & Attacker,36,4.4199999999999999,21,21
Fighter Destiny 2,27,3.75,18,18
Fighter Pilot,43,3.96,88,88
Fighters Destiny,34,4,20,20
Fighter's History,50,3.46,40,40
Fighter's History Dynamite,43,5,46,46
Fighters' Impact,42,3.75,23,23
Fighters' Impact A,42,3.1000000000000001,21,21
Fighter's Megamix,41,4.0499999999999998,24,24
Fighters Swords,43,3.2200000000000002,24,24
Fighters Uncaged,50,3.48,24,24
Fightin' Spirit,38,3.1800000000000002,23,23
Fighting Basketball,50,3.2599999999999998,23,23
Fighting Fantasy,45,3.3399999999999999,26,26
Fighting Force,46,3.4500000000000002,24,24
Fighting Force 2,39,3.6800000000000002,52,52
Fighting Force 64,54,3.3399999999999999,26,26
Fighting Golf,33,4.1500000000000004,22,22
Fighting Hawk,40,3.6200000000000001,21,21
Fighting Ice Hockey,47,3.2799999999999998,23,23
Fighting Masters,41,3.3799999999999999,19,19
Fighting Road,44,4,17,17
Fighting Soccer,41,3.3999999999999999,100,100
Fighting Vipers,52,4.0499999999999998,46,46
Fighting Vipers 2,48,4.0899999999999999,50,50
Fighting Warrior,60,3.6400000000000001,75,75
Filetto,37,3.5,20,20
Final Arch,49,4.4100000000000001,36,36
Final Assault,33,4.7000000000000002,23,23
Final Blow,41,3.4300000000000002,64,64
Final Combat,49,4.7999999999999998,28,28
Final Conflict,42,3.6800000000000002,46,46
Final Crash,46,3.0600000000000001,21,21
Final DOOM,51,3.8900000000000001,28,28
Final Fantasy: Crystal Chronicles,47,3.71,22,22
Final Fight,42,4.21,25,25
Final Fight 2,34,4.3200000000000003,15,15
Final Fight Revenge,49,4.5,46,46
Final Fight: DblImpact,44,3.2400000000000002,23,23
Final Furlong,50,4.5199999999999996,19,19
Final Furlong 2,37,3.46,18,18
Final Justice,41,3.2400000000000002,21,21
Final Lap,46,3.8399999999999999,21,21
Final Lap 2,49,3.9100000000000001,23,23
Final Lap 3,36,4.2000000000000002,23,23
Final Lap R,51,3.6800000000000002,20,20
Final Lap Special,46,3.6099999999999999,20,20
Final Lap Twin,45,4.1500000000000004,21,21
Final Legacy,50,3.3399999999999999,19,19
Final Soldier,42,3.8399999999999999,20,20
Final Star Force,41,2.5,22,22
Final Tetris,39,4,24,24
Final Zone,42,3.4100000000000001,22,22
Final Zone 2,39,4.3099999999999996,21,21
Finalizer - Super Transformation,47,3.8100000000000001,21,21
Finders Keepers,45,3,92,92
Fire and Brimstone,46,3.52,52,52
Fire and Forget,36,2.71,84,84
Fire and Forget 2: The Death Convoy,38,4,105,105
Fire and Ice,51,3.2200000000000002,72,72
Fire Barrel,30,4.4000000000000004,22,22
Fire Battle,30,3.46,20,20
Fire Brigade,40,4.2599999999999998,48,48
Fire Emblem,50,3.6400000000000001,20,20
Fire Emblem Gaiden,40,3.5299999999999998,23,23
Fire Emblem: Fuuin no Tsurugi,37,3.8399999999999999,20,20
Fire Emblem: Monsho no Nazo,42,3.75,18,18
Fire Emblem: Path of Radiance,42,2.7799999999999998,23,23
Fire Emblem: Seisen no Keifu,34,3.3399999999999999,22,22
Fire Emblem: The Sacred Stones,33,4,20,20
Fire Emblem: Thracia 776,47,3.25,21,21
Fire Fighter,41,4.0949999999999998,47,47
Fire Force,47,3.0600000000000001,22,22
Fire Fox,46,4,22,22
Fire Hawk,38.5,3.75,55,55
Fire Hoops,45,3,25,25
Fire King,32,3.75,23,23
Fire Mustang,41,3.75,21,21
Fire Power,48,5,34,34
Fire Power 2000,37,3.8999999999999999,22,22
Fire Pro Wrestling,44,3.9199999999999999,41,41
Fire Pro Wrestling 2,28,3.9100000000000001,21,21
Fire Pro Wrestling D,46,4.2800000000000002,21,21
Fire Pro Wrestling G,44,3.6600000000000001,23,23
Fire Pro Wrestling: Blazing Tornado,49,4.1600000000000001,18,18
Fire Rescue,33,4.1600000000000001,23,23
Fire Storm: Thunderhawk 2,53,3.3399999999999999,24,24
Fire Track,39,4.1600000000000001,20,20
Fire Trap,41,3.98,47,47
Fire Truck / Smokey Joe,42,3.7000000000000002,23,23
Fireball,42,4.2300000000000004,27,27
Fireblade,44,4.2199999999999998,66,66
Firebugs,50,3.5,24,24
Firefly,45,4,46,46
Firelord,41,3.5699999999999998,32,32
FireTrap,41,4.1200000000000001,50,50
Firo & Klawd,33,4,21,21
First Kiss Story 2,52,4.5300000000000002,25,25
First Mile,42,4.5,23,23
First Samurai,40,4.4699999999999998,42,42
Fish,34,4.0899999999999999,50,50
Fish Files,42,3.4100000000000001,17,17
Fish Fillets,38,3.8199999999999998,21,21
Fish Fillets 2,37,4.2300000000000004,25,25
Fish Tycoon,38,3.75,25,25
Fish!,39,4.3799999999999999,36,36
Fisherman's Bait - A Bass Challenge,42,3.3399999999999999,22,22
Fisherman's Bait - Marlin Challenge,44,4.7999999999999998,23,23
Fisherman's Bait 2 - A Bass Challenge,37,2.5800000000000001,15,15
Fisherman's Bait: A Bass Challenge,54,3.4399999999999999,19,19
Fisher-Price: I Can Remember,44,3.6600000000000001,22,22
Fisher-Price: Perfect Fit,37,4.3399999999999999,24,24
Fishin' Frenzy,51,2.9199999999999999,20,20
Fishing Derby,39,3.75,21,21
Fishing Maniac 3,42,3.9100000000000001,18,18
Fist,52,3.75,22,22
Fist II: The Legend Continues,44,4.1200000000000001,58,58
Fist of the North Star,44.5,3.8100000000000001,52,52
Fit of Fighting,48,3.9399999999999999,19,19
Five a Side Soccer,38,4.7599999999999998,34,34
Five Clown,34,4.5,25,25
Five Star Games,43,4.6200000000000001,25,25
Five Star Games 2,49,3.6099999999999999,26,26
Flag Capture,50,3.9399999999999999,22,22
Flak Attack,37,4,21,21
Flame Gunner,33,3.8399999999999999,22,22
Flames of Freedom,32,4.1600000000000001,40,40
Flamingo Tours,45,3.8199999999999998,21,21
Flappy,48,3.8900000000000001,40,40
Flash Gordon,50,3.7000000000000002,15,15
Flash Koibito-kun,44,4.6900000000000004,23,23
Flash Point,48,4.54,25,25
Flash Splash,49,4.3799999999999999,22,22
Flashback,41.5,4.165,120,120
Flashback: The Quest for Identity,42,2.8900000000000001,26,26
Flashgal,40,4.3399999999999999,20,20
FlatOut,39,4.0999999999999996,58,58
FlatOut 2,49,3.4700000000000002,23,23
FlatOut UC,33,3.1800000000000002,21,21
FlatOut: Head On,52,3.3399999999999999,17,17
Flicky,56,3.6600000000000001,50,50
Flies Attack on Earth,57,3.04,13,13
Flight Control HD,48,2.3700000000000001,25,25
Flight of the Amazon Queen,44,4.3550000000000004,52,52
Flight Simulator 2,30,4.79,88,88
Flimbo's Quest,36,4.2599999999999998,51,51
Flintstones,45,4.4100000000000001,120,120
Flintstones: Big Trouble in Bedrock,50,3.46,28,28
Flintstones: Burgertime in Bedrock,59,3.8599999999999999,25,25
Flintstones: The Rescue of Dino & Hoppy,52,4.2800000000000002,22,22
Flintstones: The Surprise at Dinosaur Peak,41,3.3399999999999999,16,16
Flintstones: Yabba Dabba Doo,42,3.8900000000000001,19,19
Flip Maze,33,4.0499999999999998,19,19
FlipOut,39,4.2400000000000002,24,24
Flipull,58,3.5699999999999998,21,21
Flock!,44.5,3.6200000000000001,23,23
Floigan Brothers: Episode 1,43,2.3599999999999999,26,26
Flood,47,4.2000000000000002,44,44
Flotilla,55,3.75,20,20
Flow,49,4.1600000000000001,27,27
Flower,43,3,23,23
Flower Power,54,3.75,25,25
Floyd of the Jungle,42,3.1600000000000001,52,52
Flunky,45,3.3399999999999999,46,46
Fly Harder,43,5,21,21
Flyball,38,4.54,21,21
Flyin' High,49,4.2300000000000004,15,15
Flyin' High Data Disk 2,39,4.3200000000000003,20,20
Flyin' High Data Disks,44,4,22,22
Flying Ball,42,3.6400000000000001,24,24
Flying Dragon: The Secret Scroll,53,3.4100000000000001,23,23
Flying Power Disk,36,4.0899999999999999,17,17
Flying Tiger,40,3.4300000000000002,20,20
Flying Warriors,49,3.6000000000000001,19,19
Follow Hoothoot,47,4.7699999999999996,26,26
Fooblitzky,38,4,42,42
Food Fight,40,4.0499999999999998,43,43
Fool's Errand,30,4.2800000000000002,52,52
Football,51,3.3399999999999999,38,38
Football Champ,46,4.6200000000000001,21,21
Football Crazy Challenge,48,2.6099999999999999,44,44
Football Director,30,4.4000000000000004,69,69
Football Frenzy,42,4.4000000000000004,46,46
Football Glory,44,4.1200000000000001,21,21
Football League Manager,42,4.2800000000000002,21,21
Football Limited,37,3.9300000000000002,24,24
Football Manager,41,3.8599999999999999,132,132
Football Manager 2,39,3.9700000000000002,88,88
Football Manager 2006,42,3.5699999999999998,20,20
Football Manager 2012,37,3.6800000000000002,18,18
Football!,43,3.1600000000000001,21,21
Footballer of the Year,48,3.2000000000000002,105,105
Footballer of the Year 2,48,4.1600000000000001,64,64
Forbidden Castle,58,3.7000000000000002,24,24
Forbidden Forest,47,4,56,56
Forbidden Planet,49,3.2400000000000002,42,42
Forbidden Quest,58,3.6600000000000001,19,19
Force 21,37,4.2599999999999998,15,15
Force Break,48,3.9399999999999999,23,23
Ford Bold Moves Street Racing,41,4.4000000000000004,30,30
Ford Mustang,49,3.52,44,44
Ford Racing,52,2.9399999999999999,22,22
Ford Racing 2,39,3.3399999999999999,44,44
Ford Racing 3,42,3.5,48,48
Ford Street Racing (XR Edition),61,4.5800000000000001,14,14
Ford Vs. Chevy,38,3.6099999999999999,44,44
Foreign Legion: Buckets of Blood,43,3.8900000000000001,17,17
Foreman for Real,39,4.4900000000000002,42,42
Forgotten Realms: Demon Stone,39,3.8399999999999999,42,42
Forgotten Worlds,39,3.5699999999999998,15,15
Formation Z,39,3.1600000000000001,66,66
Formula 1,47,3.6949999999999998,39,39
Formula 1 '98,37,4.2800000000000002,19,19
Formula 1 Championship Edition,40,4.4699999999999998,23,23
Formula 1 Masters,45,3.9399999999999999,21,21
Formula 1 Sensation,42,4.5700000000000003,22,22
Formula 1 Simulator,34,4.4400000000000004,92,92
Formula 1 World Championship: Beyond the Limit,41,3.3799999999999999,19,19
Formula 1: Built to Win,48,3.3799999999999999,21,21
Formula Karts: Special Edition,47,3.4199999999999999,46,46
Formula One,51,3.2400000000000002,22,22
Formula One 2000,46,4.0300000000000002,15,15
Formula One 2001,37,3.4100000000000001,20,20
Formula One 99,36,4.2699999999999996,18,18
Formula One Arcade,38,4.5300000000000002,23,23
Forsaken,35,4.1399999999999997,23,23
Fort Apocalypse,44,3.9399999999999999,54,54
Fort Boyard,52,3.8199999999999998,25,25
Forte Card,40,2.8599999999999999,26,26
Fortified Zone,41,4.5,21,21
Fortress,45.5,3.0800000000000001,44,44
Fortress of Narzod,45,3.96,22,22
Fortress Underground,51,3.5699999999999998,42,42
Fortune I,43,3.9300000000000002,17,17
Forty-Love,52,3.2599999999999998,23,23
Forza Motorsport,46,3.9399999999999999,18,18
Forza Motorsport 2,49,3.6400000000000001,24,24
Forza Motorsport 3,31,3.9399999999999999,23,23
Four Trax,62,3.7999999999999998,22,22
Fourth Protocol,44,3.5,20,20
Fowl Space,40,4,26,26
Fox Sports Golf '99,45,2.8399999999999999,20,20
Foxx Fights Back,55,3.0800000000000001,30,30
Fracas,42,3.9399999999999999,22,22
Fraction Fever,52,4.2599999999999998,22,22
Fracture,42,4,30,30
Frank Bruno's Boxing,46,3.6000000000000001,66,66
Frank Thomas Big Hurt Baseball,39,3.9399999999999999,16,16
Frank Thomas' Big Hurt Baseball,38,3.9399999999999999,24,24
Frankenstein: The Monster Returns,47,4.1600000000000001,18,18
Frankenstein: Through the Eyes of the Monster,45,2.5,18,18
Frankie Goes to Hollywood,44,3.3399999999999999,46,46
Franko: The Crazy Revenge,42,4.2800000000000002,18,18
Frantic Freddy,36,4.1600000000000001,24,24
Frantix,41,3.8900000000000001,26,26
Fray: Shugyou Hen,33,3.6099999999999999,23,23
Freak Out: Extreme Freeride,43,3.5299999999999998,21,21
Freaky Flyers,34,3.7000000000000002,69,69
Fred,36,4.0499999999999998,66,66
Fred Flintstones' Memory Match,46,3.75,15,15
Freddi Fish and Luther's Maze Madness,54,3,28,28
Freddi Fish and Luther's Water Worries,55,4.2800000000000002,27,27
Freddi Fish: The Case of the Haunted Schoolhouse,51,3.5699999999999998,23,23
Freddi Fish: The Case of the Hogfish Rustlers of Briny Gulch,50,3.75,25,25
Freddi Fish: The Case of the Missing Kelp Seeds,42,3.3399999999999999,16,16
Freddi Fish: The Case of the Stolen Conch Shell,29,4.5300000000000002,23,23
Freddy Hardest,49,3.6099999999999999,112,112
Freddy Hardest in South Manhattan,48,3.2000000000000002,110,110
Free Climbing,44,3.5699999999999998,36,36
Free Kick,36,3.5299999999999998,23,23
Freedom Fighters,39,3.5,94,94
Freedom Force,32,3.2799999999999998,21,21
Freedom Force vs. the Third Reich,44,3.8900000000000001,18,18
Freedom: Rebels in the Darkness,39,3.96,60,60
Freekstyle,38,4,21,21
Freestyle MetalX,34,3.3399999999999999,66,66
Freeway,47,3.9199999999999999,18,18
Freez' Bees,38,4.0899999999999999,26,26
Freeze,42,3.1200000000000001,25,25
Frenetic,43,4.0599999999999996,44,44
Fret Nice,48,3.3399999999999999,25,25
Friday the 13th,44,4.2000000000000002,57,57
Fright Night,38.5,3.6299999999999999,41,41
Frightmare,36,4.1200000000000001,54,54
Frisky Tom,51,2.5,24,24
Frog & Spiders,30,3.96,15,15
Frog Bog,46,2.6400000000000001,50,50
Frog Feast,41,4.0999999999999996,80,80
Froggee,38,3.75,25,25
Frogger,41.332999999999998,4.2069999999999999,365,365
Frogger 2 - Swampy's Revenge,35,4.1600000000000001,27,27
Frogger 2: Swampy's Revenge,46,4.0599999999999996,81,81
Frogger 2: Three Deep,47,3.2799999999999998,75,75
Frogger Advance: The Great Quest,41,3.5699999999999998,29,29
Frogger Beyond,46,3.75,46,46
Frogger II: Three Deep,52,4.3499999999999996,32,32
Frogger: Ancient Shadow,41,3.75,78,78
Frogger® 2,55,4.6200000000000001,29,29
Frogger's Adventures 2: The Lost Wand,56,3.48,22,22
Frogger's Adventures: Temple of the Frog,58,3.2799999999999998,26,26
Frogger's Adventures: The Rescue,39,4.2599999999999998,25,25
Frogger's Journey: The Forgotten Relic,43,3.5699999999999998,26,26
Frogs,45,3.9100000000000001,16,16
From Dust,58,4.25,24,24
Front Line,50,4.4900000000000002,88,88
Front Mission Evolved,48.5,3.96,30,30
Frontlines: Fuel of War,46,4.3799999999999999,26,26
Frontlines:Fuel of War,38,4.1500000000000004,15,15
Frost Byte,44,3.7000000000000002,84,84
Frostbite,47,4.3399999999999999,27,27
Frozen Synapse,47,3.54,15,15
Frozen Synapse: Soundtrack,38,3.3399999999999999,22,22
Fruit Bonus '06 - 10th anniversary,52,4.0300000000000002,22,22
Fruit Bonus 2000 / New Cherry 2000,51,3.8700000000000001,24,24
Fruit Bonus 2004,46,4.5700000000000003,24,24
Fruit Bonus 2005,39,3.25,24,24
Fruit Bonus 2006 Special Edition,37,3.6400000000000001,18,18
Fruit Bonus 2nd Edition,48,3.3999999999999999,25,25
Fruit Bonus 2nd Generation,44,4.7699999999999996,22,22
Fruit Carnival Nudge,47,4.2000000000000002,24,24
Fruit Cocktail,41,3.7000000000000002,23,23
Fruit Ninja Kinect,55,3.7000000000000002,27,27
Fruits & Bunny,37,3,20,20
Fruity Frank,46,3.8599999999999999,38,38
FUEL,53,3.5699999999999998,19,19
Fugitif: Les Aventures de Jack Bludfield - Part 1,45,4.2000000000000002,22,22
Full Auto,54,4.04,26,26
Full Auto 2: Battlelines,48,4.4400000000000004,14,14
Full Contact,44,3.0800000000000001,26,26
Full House Poker,44,4.3499999999999996,23,23
Full Spectrum Warrior,53,3.6099999999999999,26,26
Full Spectrum Warrior: Ten Hammers,46,3.4100000000000001,16,16
Full Throttle,42,4.0499999999999998,34,34
Fun River,43,4.1299999999999999,24,24
Fun School 3 for the Under 5s,41,3.6400000000000001,72,72
Fun School 3: for 5 to 7 Year Olds,40,3.5,60,60
Fun School 4: for 5 to 7 Year Olds,39,2.7799999999999998,104,104
Fun Station Spielekoffer 9 Spiele,47,4.3399999999999999,23,23
Funky Bee,35,2.75,23,23
Funky Fish,46.5,3.3700000000000001,41,41
Funky Head Boxers,56,4.04,38,38
Funky Mouse,44,4,28,28
Funny Fruit,45,3.71,20,20
Funny Land de Luxe,52,4.2800000000000002,22,22
FunTown Mahjong,38,4.0999999999999996,23,23
Fur Fighters,39,4.5300000000000002,44,44
Fury of the Furries,33,2.9199999999999999,24,24
Fuse,43,3.9199999999999999,26,26
Fushigi no Dungeon Fuurai no Shiren 2: Oni Shuurai! Shiren Jou,33,3.8399999999999999,21,21
Fushigi no Umi no Nadia,49.5,4.2249999999999996,48,48
Fushigi no Yume no Alice,53,3.0600000000000001,15,15
Fusion,49,3.7000000000000002,40,40
Futbol,47,3.6600000000000001,19,19
Futebol,48,3.7799999999999998,20,20
Futurama,34,4.1600000000000001,38,38
Future Basketball,47,3.4500000000000002,40,40
Future Cop LAPD,45,2.7799999999999998,27,27
Future Flash,45,4.54,22,22
Future Games,49,3.9700000000000002,56,56
Future Knight,54,2.8199999999999998,104,104
Future Spy,34,4.1600000000000001,22,22
Future Tactics: The Uprising,45,4.2000000000000002,54,54
Future Wars,43.5,3.9350000000000001,55,55
Fu'un Mokujiroku,48,4.0999999999999996,25,25
Fu'un Super Tag Battle,42,4.3399999999999999,24,24
Fuuun Shaolin Kyo,45,3.5699999999999998,22,22
Fuuun Shaolin Kyo: Ankoku no Maou,42,4.0700000000000003,22,22
Fuzion Frenzy 2,45,4.1600000000000001,15,15
Fuzzball,47,4,37,37
F-X,35,4.7000000000000002,21,21
F-Zero,34,4.54,40,40
F-Zero GX,39,4.5999999999999996,22,22
F-Zero X,51,4,21,21
F-Zero: GP Legend,53,4.2599999999999998,19,19
F-Zero: Maximum Velocity,52,4,20,20
G Vector,30,4.2800000000000002,21,21
G.A.S.P!! Fighter's NEXTream,49,4.4400000000000004,18,18
G.E.A.,39,2.8599999999999999,23,23
G.I. Joe,44,3.875,27,27
G.I. JOE (PAL),38,2.8199999999999998,29,29
G.I. Joe: A Real American Hero,48,3.2799999999999998,34,34
G.I. Joe: Cobra Strike,43,3.1600000000000001,30,30
G.P. Tennis Manager,45,3.6000000000000001,17,17
G.U.T.Z.,40,4.0499999999999998,48,48
Gadurin,48,3.3999999999999999,20,20
Gaia Crusaders,46,3.3799999999999999,26,26
Gaiapolis,35,3.4399999999999999,22,22
Gaiares,36,3.7200000000000002,22,22
Gain Ground,41,3.8199999999999998,54,54
Galactic Attack,48.5,4.3099999999999996,55,55
Galactic Conqueror,43,3.75,69,69
Galactic Crusader,51,3.5499999999999998,22,22
Galactic Empire,43,3.5499999999999998,38,38
Galactic Gardener,53,3.4199999999999999,33,33
Galactic Plague,41,3.9300000000000002,17,17
Galactic Protector,57,4.3399999999999999,24,24
Galactic Space Wars & Luna Lander,51,3.75,38,38
Galactic Storm,49,4.4699999999999998,20,20
Galactic Warrior Rats,45,3.3799999999999999,22,22
Galactic Warriors,35,4.3799999999999999,22,22
Galaga,42.332999999999998,3.6669999999999998,65,65
Galaga 3,32,4.0599999999999996,42,42
Galaga '88,48,3.9300000000000002,19,19
Galaga '90,45,4.6900000000000004,20,20
Galaga '91,38,4.1600000000000001,22,22
Galaga Legions,46,5,24,24
Galaga Legions DX,38,2.8599999999999999,22,22
Galaga: Destination Earth,38,2.6400000000000001,22,22
Galatea,41,3.7000000000000002,18,18
Galaxi,43,3.8900000000000001,26,26
Galaxia,30,3.7200000000000002,28,28
Galaxian,43,3.875,184,184
Galaxian 3 - Theater 6 : Project Dragoon,49,3.5699999999999998,23,23
Galaxian Part 4,47,3.8900000000000001,24,24
Galaxian Part X,42,3.8900000000000001,19,19
Galaxian Turbo,51,3.6600000000000001,21,21
Galaxy 5000: Racing in the 51st Century,37,3.5699999999999998,23,23
Galaxy Fight - Universal Warriors,47,4.1600000000000001,22,22
Galaxy Force,40,4.1600000000000001,32,32
Galaxy Force 2,46,3,84,84
Galaxy Force II,45,3,40,40
Galaxy Fräulein Yuna,44,4.25,21,21
Galaxy Gunners,50,2.7799999999999998,15,15
Galaxy Ranger,37,4.1600000000000001,44,44
Galaxy Wars,54,3.9399999999999999,20,20
Gale Racer,45,3.3399999999999999,23,23
Galerians,40,4.04,24,24
Galidor: Defenders of the Outer Dimension,36,3.8900000000000001,22,22
Gallag,43,3.1600000000000001,19,19
Gallagher's Gallery v2.2,36,4.6200000000000001,20,20
Galleon,45,3,24,24
Galletron,46,2.96,20,20
Gallitron,47,3.7999999999999998,21,21
Gallop - Armed Police Unit,34,4.4100000000000001,24,24
Gallop Racer,31,3.75,22,22
Gallop Racer 2,35,3.8100000000000001,23,23
Gallop Racer 2 Link HW,59,3.3399999999999999,24,24
Gallop Racer 3,47,3.2200000000000002,21,21
Galmedes,40,3.3399999999999999,22,22
Gals Ds - Three Dealers Casino House,37,3.9300000000000002,21,21
Game & Watch Gallery 4,48,3.2200000000000002,19,19
Game Box Serie Corridas,32,3.6200000000000001,17,17
Game Box Série Esportes,34,3.7000000000000002,16,16
Game Box Série Lutas,43,3.3999999999999999,21,21
Game Factory,62,3,23,23
Game of Life,34,4,23,23
Game Over,47,3.9399999999999999,84,84
Game Party In Motion,53,3.8900000000000001,19,19
Game Room,52,4.21,37,37
Game Set & Match,43,3.9700000000000002,21,21
Game Tengoku: The Game Paradise,42,3.96,21,21
